year,locationabbr,locationdesc,facilityname,city,clinic_status,topic,subtopic,data_value,clinicid,geolocation,year
2020,IA,Iowa,"Mid-Iowa Fertility, PC",Clive,Open,Clinic Services & Profile,SART member,Yes,37,POINT (-93.7840312 41.6024095),2020
2020,NJ,New Jersey,"Institute for Reproductive Medicine and Science, Saint Barnabas Medical Center",Livingston,Open,Clinic Services & Profile,Pregnancies,522,54,POINT (-74.3047629 40.7631494),2020
2020,IA,Iowa,"Mid-Iowa Fertility, PC",Clive,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,37,POINT (-93.7840312 41.6024095),2020
2020,CA,California,Innovative Fertility Center,Manhattan Beach,Reorganized,Clinic Services & Profile,Donated embryo services,Yes,512,POINT (-118.395726 33.9000539),2020
2020,CA,California,"The Fertility Institutes-Los Angeles, New York, Guadalajara",Encino,Open,Clinic Services & Profile,Deliveries,29,28,POINT (-118.4824828 34.1557673),2020
2020,AZ,Arizona,Bloom Reproductive Institute,Scottsdale,Open,Clinic Services & Profile,Total cycles,592,712,POINT (-111.890765 33.5572757),2020
2020,TX,Texas,CCRM Dallas-Fort Worth,Frisco,Open,Clinic Services & Profile,Gestational carrier services,Yes,427,POINT (-96.8141914 33.108888),2020
2020,CA,California,CMD Fertility,Los Angeles,Open,Clinic Services & Profile,Donated embryo services,Yes,714,POINT (-118.4448382 34.0590528),2020
2020,OR,Oregon,ORM Fertility-Portland,Portland,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,272,POINT (-122.6873595 45.5204658),2020
2020,NC,North Carolina,"Atlantic Reproductive Medicine Specialists, PA",Raleigh,Open,Clinic Services & Profile,Verified lab accreditation,Yes,155,POINT (-78.8006067 35.9016436),2020
2020,NY,New York,Fertility New York,New York,Open,Clinic Services & Profile,Egg cryopreservation services,Yes,836,POINT (-73.9810516 40.7670726),2020
2020,TX,Texas,DFW Center for Fertility & IVF,Allen,Open,Clinic Services & Profile,Fertility preservation cycles,5,626,POINT (-96.6795585 33.1105724),2020
2020,WA,Washington,ORM Fertility Bellevue,Bellevue,Open,Clinic Services & Profile,Donated embryo services,Yes,826,POINT (-122.1836745 47.6218757),2020
2020,NM,New Mexico,"The Fertility Center of New Mexico, LLC",Albuquerque,Open,Clinic Services & Profile,Donor egg services,Yes,263,POINT (-106.634645 35.080839),2020
2020,UT,Utah,Utah Center for Reproductive Medicine,Salt Lake City,Open,Clinic Services & Profile,Donor egg services,Yes,16,POINT (-111.82601 40.7551871),2020
2020,NY,New York,CNY Fertility Center,Syracuse,Open,Clinic Services & Profile,Deliveries,1676,377,POINT (-76.1264296 43.0022974),2020
2020,NE,Nebraska,Reproductive Health Specialists,Elkhorn,Open,Clinic Services & Profile,SART member,Yes,363,POINT (-96.212523 41.264578),2020
2020,TX,Texas,Advanced Fertility Center of Texas,Houston,Open,Clinic Services & Profile,Donor egg services,Yes,489,POINT (-95.5701785 29.7837203),2020
2020,DC,District of Columbia,Columbia Fertility Associates,Washington,Open,Clinic Services & Profile,Total cycles,747,370,POINT (-77.052984 38.904908),2020
2020,NC,North Carolina,"Carolina Conceptions, PA",Raleigh,Open,Clinic Services & Profile,Fertility preservation cycles,34,358,POINT (-78.7071331 35.8162475),2020
2020,NY,New York,Chelsea Fertility NYC,New York,Open,Clinic Services & Profile,Verified lab accreditation,Yes,607,POINT (-73.979251 40.748924),2020
2020,CA,California,Southern California Center for Reproductive Medicine,Newport Beach,Open,Clinic Services & Profile,Gestational carrier services,Yes,124,POINT (-117.9295889 33.626203),2020
2020,MS,Mississippi,Positive Steps Fertility,Madison,Open,Clinic Services & Profile,Pregnancies,79,809,POINT (-90.1450742 32.4707449),2020
2020,NC,North Carolina,Carolinas Fertility Institute,Winston-Salem,Open,Clinic Services & Profile,SART member,Yes,601,POINT (-80.3142163 36.0727021),2020
2020,NC,North Carolina,"Carolina Conceptions, PA",Raleigh,Open,Clinic Services & Profile,Donor egg services,Yes,358,POINT (-78.7071331 35.8162475),2020
2020,PA,Pennsylvania,"The Fertility Center, LLC",York,Open,Clinic Services & Profile,Gestational carrier services,Yes,157,POINT (-76.7070905 39.9093889),2020
2020,IL,Illinois,Vios Fertility Institute-Chicago,Chicago,Open,Clinic Services & Profile,Total cycles,1652,807,POINT (-87.6436037 41.877024),2020
2020,TX,Texas,IVF Plano,Plano,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,506,POINT (-96.838102 33.0441187),2020
2020,NJ,New Jersey,Women's Fertility Center,Englewood,Open,Clinic Services & Profile,Pregnancies,11,224,POINT (-73.9759738 40.8896804),2020
2020,NC,North Carolina,UNC Fertility,Raleigh,Open,Clinic Services & Profile,Total cycles,923,344,POINT (-78.7636599 35.9067499),2020
2020,NY,New York,Westchester Fertility & Reproductive Endocrinology,White Plains,Open,Clinic Services & Profile,Egg cryopreservation services,Yes,47,POINT (-73.761185 41.0262092),2020
2020,IL,Illinois,Vios Fertility Institute-Swansea,Swansea,Open,Clinic Services & Profile,Verified lab accreditation,Yes,702,POINT (-89.9867909 38.5662166),2020
2020,NY,New York,"Weill Cornell Medicine, Center for Reproductive Medicine",New York,Open,Clinic Services & Profile,Deliveries,1109,437,POINT (-73.9551571 40.7654976),2020
2020,MI,Michigan,Reproductive Medicine Associates of Michigan,Troy,Open,Clinic Services & Profile,Donated embryo services,Yes,320,POINT (-83.1508892 42.5681704),2020
2020,AK,Alaska,"Katie Ostrom MD, LLC",Homer,Open,Clinic Services & Profile,Donor egg services,Yes,842,POINT (-151.2356 59.5374),2020
2020,SC,South Carolina,Coastal Fertility Specialists,Mount Pleasant,Open,Clinic Services & Profile,Donated embryo services,No,89,POINT (-79.8534693 32.8164581),2020
2020,MO,Missouri,Fertility Partnership,Saint Peters,Open,Clinic Services & Profile,Egg cryopreservation services,Yes,387,POINT (-90.5950078 38.7970685),2020
2020,IL,Illinois,Reproductive Medicine Institute,Oak Brook,Open,Clinic Services & Profile,Verified lab accreditation,Yes,14,POINT (-87.9782712 41.8453569),2020
2020,NV,Nevada,The Nevada Center for Reproductive Medicine,Reno,Open,Clinic Services & Profile,Fertility preservation cycles,22,304,POINT (-119.7976984 39.4746368),2020
2020,OH,Ohio,Reproductive Gynecology & Infertility-Akron,Akron,Open,Clinic Services & Profile,Gestational carrier services,Yes,382,POINT (-81.4995028 41.0822656),2020
2020,OH,Ohio,Ohio Reproductive Medicine,Columbus,Open,Clinic Services & Profile,Pregnancies,233,136,POINT (-83.0381384 40.0584787),2020
2020,AZ,Arizona,Gondra Center for Reproductive Care & Advanced Gynecology,Phoenix,Open,Clinic Services & Profile,Pregnancies,22,725,POINT (-111.9793567 33.675675),2020
2020,NY,New York,Strong Fertility Center,Rochester,Open,Clinic Services & Profile,Total infants born,128,357,POINT (-77.6303291 43.0645425),2020
2020,CA,California,Zouves Fertility Center,Foster City,Open,Clinic Services & Profile,Gestational carrier services,Yes,359,POINT (-122.2675786 37.5679205),2020
2020,NY,New York,Sher Fertility Solutions-New York,New York,Open,Clinic Services & Profile,Total infants born,118,627,POINT (-73.9825195 40.7509683),2020
2020,CA,California,Los Angeles Reproductive Center (LARC),Encino,Open,Clinic Services & Profile,Verified lab accreditation,Yes,710,POINT (-118.4833653 34.1567864),2020
2020,IA,Iowa,"Mid-Iowa Fertility, PC",Clive,Open,Clinic Services & Profile,Deliveries,243,37,POINT (-93.7840312 41.6024095),2020
2020,IN,Indiana,Community Fertility Specialty Care,Indianapolis,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,72,POINT (-86.0399155 39.9003186),2020
2020,VA,Virginia,CCRM Northern Virginia,Vienna,Open,Clinic Services & Profile,Gestational carrier services,Yes,806,POINT (-77.220709 38.9143045),2020
2020,TX,Texas,"Texas Fertility Center, Vaughn, Silverberg & Associates",Austin,Open,Clinic Services & Profile,Deliveries,572,276,POINT (-97.751443 30.3471711),2020
2020,SD,South Dakota,Sanford Women's Health,Sioux Falls,Open,Clinic Services & Profile,Egg cryopreservation services,Yes,269,POINT (-96.7435654 43.5345937),2020
2020,TN,Tennessee,"Fertility Center, LLC",Chattanooga,Open,Clinic Services & Profile,Pregnancies,102,132,POINT (-85.159643 35.020259),2020
2020,CA,California,Fertility Center of Southern California,Irvine,Open,Clinic Services & Profile,Donor egg services,Yes,211,POINT (-117.7941488 33.6757475),2020
2020,FL,Florida,Brown Fertility,Jacksonville,Open,Clinic Services & Profile,Total cycles,883,329,POINT (-81.5353868 30.139213),2020
2020,TX,Texas,Reproductive Institute of South Texas,McAllen,Open,Clinic Services & Profile,Pregnancies,44,205,POINT (-98.2214688 26.1844585),2020
2020,CA,California,Fertility Center of Southern California,Irvine,Open,Clinic Services & Profile,Fertility preservation cycles,13,211,POINT (-117.7941488 33.6757475),2020
2020,MD,Maryland,Montgomery Fertility Center,Rockville,Open,Clinic Services & Profile,SART member,No,353,POINT (-77.150731 39.0594042),2020
2020,FL,Florida,Polcz Fertility Center,Boynton Beach,Open,Clinic Services & Profile,Donor egg services,Yes,257,POINT (-80.1986649 26.5410013),2020
2020,IL,Illinois,Southern Illinois University School of Medicine Fertility and IVF Center,Springfield,Open,Clinic Services & Profile,Pregnancies,75,174,POINT (-89.6582196 39.8094222),2020
2020,CA,California,Northern California Fertility Medical Center,Sacramento,Open,Clinic Services & Profile,Fertility preservation cycles,39,424,POINT (-121.3632219 38.6446994),2020
2020,IL,Illinois,Advanced Reproductive Center,Rockford,Open,Clinic Services & Profile,Deliveries,104,623,POINT (-88.9989219 42.2719875),2020
2020,CA,California,"CCRM San Francisco, Bay Area Center for Reproductive Medicine, LLC (BACRM)",Menlo Park,Open,Clinic Services & Profile,Fertility preservation cycles,142,804,POINT (-122.1825457 37.4809156),2020
2020,WA,Washington,"Sound Fertility Care, PLLC",Seattle,Open,Clinic Services & Profile,Donated embryo services,Yes,610,POINT (-122.3366522 47.6127103),2020
2020,CA,California,Laurel Fertility Care,San Francisco,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,19,POINT (-122.4230564 37.790523),2020
2020,MI,Michigan,"IVF Michigan Rochester Hills & Flint, PC",Rochester Hills,Open,Clinic Services & Profile,Gestational carrier services,No,631,POINT (-83.1317128 42.6236444),2020
2020,WA,Washington,SRM Spokane,Spokane Valley,Open,Clinic Services & Profile,Total cycles,280,513,POINT (-117.1909284 47.6685705),2020
2020,TN,Tennessee,Tennessee Reproductive Medicine,Chattanooga,Open,Clinic Services & Profile,Total cycles,397,307,POINT (-85.1829676 35.0538913),2020
2020,NY,New York,New York Fertility Institute,New York,Open,Clinic Services & Profile,Donated embryo services,No,227,POINT (-73.9615353 40.7793023),2020
2020,VA,Virginia,CCRM Northern Virginia,Vienna,Open,Clinic Services & Profile,Verified lab accreditation,Yes,806,POINT (-77.220709 38.9143045),2020
2020,CA,California,Santa Monica Fertility,Santa Monica,Open,Clinic Services & Profile,Verified lab accreditation,Yes,491,POINT (-118.4721168 34.0357459),2020
2020,VT,Vermont,"University of Vermont Medical Center, Vermont Center for Reproductive Medicine",Burlington,Open,Clinic Services & Profile,SART member,Yes,613,POINT (-73.1941277 44.479695),2020
2020,NY,New York,CNY Fertility Center,Syracuse,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,377,POINT (-76.1264296 43.0022974),2020
2020,SC,South Carolina,"Fertility Center of the Carolinas, University Medical Group, Department of Obstetrics and Gynecology",Greenville,Open,Clinic Services & Profile,Total infants born,103,41,POINT (-82.4105188 34.8175183),2020
2020,FL,Florida,The IVF Center,Winter Park,Reorganized,Clinic Services & Profile,Total infants born,54,295,POINT (-81.2756707 28.611928),2020
2020,TX,Texas,Houston Fertility Institute,Houston,Reorganized,Clinic Services & Profile,SART member,Yes,104,POINT (-95.5221211 29.7403727),2020
2020,WA,Washington,Center for Reproductive Health,Spokane,Open,Clinic Services & Profile,Total cycles,253,371,POINT (-117.4136438 47.6634717),2020
2020,IL,Illinois,Fertility Centers of Illinois-River North IVF,Chicago,Open,Clinic Services & Profile,Gestational carrier services,Yes,275,POINT (-87.6444211 41.8990278),2020
2020,MA,Massachusetts,Massachusetts General Hospital Fertility Center,Boston,Open,Clinic Services & Profile,SART member,Yes,226,POINT (-71.0694942 42.3620194),2020
2020,VA,Virginia,Carilion Clinic Reproductive Medicine and Fertility,Roanoke,Open,Clinic Services & Profile,Verified lab accreditation,Yes,816,POINT (-79.9418516 37.2614056),2020
2020,HI,Hawaii,Tripler Army Medical Center IVF Institute,Tripler AMC,Open,Clinic Services & Profile,Deliveries,48,474,POINT (-157.8904122 21.359566),2020
2020,MD,Maryland,"Endrika Hinton, MD",Lutherville,Open,Clinic Services & Profile,Pregnancies,14,419,POINT (-76.6689376 39.4202919),2020
2020,MA,Massachusetts,Baystate Reproductive Medicine,Springfield,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,154,POINT (-72.6100348 42.1229554),2020
2020,MI,Michigan,University of Michigan Center for Reproductive Medicine,Ann Arbor,Reorganized,Clinic Services & Profile,Fertility preservation cycles,33,707,POINT (-83.74191 42.2431),2020
2020,TX,Texas,Conceive Fertility Center,Irving,Open,Clinic Services & Profile,SART member,Yes,811,POINT (-96.95719 32.9011699),2020
2020,TX,Texas,Dallas-Fort Worth Fertility Associates,Dallas,Open,Clinic Services & Profile,SART member,Yes,177,POINT (-96.76626 32.8835071),2020
2020,CA,California,Southern California Center for Reproductive Medicine,Newport Beach,Open,Clinic Services & Profile,Fertility preservation cycles,24,124,POINT (-117.9295889 33.626203),2020
2020,NY,New York,New York Reproductive Wellness,Syosset,Open,Clinic Services & Profile,Deliveries,79,204,POINT (-73.5034336 40.7963217),2020
2020,CA,California,"Valley Center for Reproductive Health, Inc., West Coast Women's Reproductive Center",Sherman Oaks,Open,Clinic Services & Profile,Fertility preservation cycles,19,392,POINT (-118.4490589 34.1584984),2020
2020,MN,Minnesota,Mayo Clinic Assisted Reproductive Technologies,Rochester,Open,Clinic Services & Profile,Verified lab accreditation,Yes,523,POINT (-92.4667508 44.0226729),2020
2020,DE,Delaware,"Delaware Institute for Reproductive Medicine, PA",Newark,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,20,POINT (-75.6731775 39.6859859),2020
2020,FL,Florida,"Reproductive Medicine Associates of Florida, LLC",Lake Mary,Open,Clinic Services & Profile,Pregnancies,60,815,POINT (-81.3531522 28.7911394),2020
2020,FL,Florida,Fertility Center & Applied Genetics of Florida,Sarasota,Open,Clinic Services & Profile,Pregnancies,66,149,POINT (-82.4663415 27.2724139),2020
2020,,National,National,,Open,Clinic Services & Profile,Embryo cryopreservation services,100%,"9,999",,2020
2020,NY,New York,Sher Fertility Solutions-New York,New York,Open,Clinic Services & Profile,Verified lab accreditation,Yes,627,POINT (-73.9825195 40.7509683),2020
2020,NY,New York,"Island Reproductive Services, PC",Staten Island,Open,Clinic Services & Profile,Total cycles,592,73,POINT (-74.2364501 40.5215759),2020
2020,OK,Oklahoma,Tulsa Fertility Center,Tulsa,Open,Clinic Services & Profile,Egg cryopreservation services,Yes,111,POINT (-95.9843317 36.1412075),2020
2020,OR,Oregon,ORM Fertility-Portland,Portland,Open,Clinic Services & Profile,Fertility preservation cycles,105,272,POINT (-122.6873595 45.5204658),2020
2020,CO,Colorado,Conceptions Reproductive Associates of Colorado,Littleton,Open,Clinic Services & Profile,Gestational carrier services,Yes,91,POINT (-104.9929664 39.5673397),2020
2020,NJ,New Jersey,Reproductive Medicine Associates of New Jersey,Basking Ridge,Open,Clinic Services & Profile,Pregnancies,2973,416,POINT (-74.5852298 40.6473264),2020
2020,NY,New York,Genesis Fertility & Reproductive Medicine,Brooklyn,Open,Clinic Services & Profile,Donor egg services,Yes,81,POINT (-73.9790084 40.6165502),2020
2020,NC,North Carolina,"Atlantic Reproductive Medicine Specialists, PA",Raleigh,Open,Clinic Services & Profile,Donor egg services,Yes,155,POINT (-78.8006067 35.9016436),2020
2020,MA,Massachusetts,CCRM Boston,Newton,Open,Clinic Services & Profile,Egg cryopreservation services,Yes,801,POINT (-71.1800046 42.3186196),2020
2020,NC,North Carolina,Womack Army Medical Center,Fort Bragg,Reorganized,Clinic Services & Profile,Verified lab accreditation,Yes,209,POINT (-79.0020927 35.14615),2020
2020,AZ,Arizona,"Advanced Fertility Care, PLLC",Scottsdale,Open,Clinic Services & Profile,Total infants born,163,312,POINT (-111.8750626 33.5756073),2020
2020,MD,Maryland,"The A.R.T. Institute of Washington, Inc., Walter Reed National Military Medical Center",Bethesda,Open,Clinic Services & Profile,Gestational carrier services,No,15,POINT (-77.0935096 39.0017771),2020
2020,PA,Pennsylvania,Shady Grove Fertility-Pennsylvania,Wayne,Open,Clinic Services & Profile,Pregnancies,712,2,POINT (-75.4618736 40.0681343),2020
