"Year","LocationAbbr","LocationDesc","FacilityName","MedicalDirector","Address","City","Zipcode","Phone","Clinic Status","Topic","SubTopic","Data_Value","ClinicId","TopicId","SubTopicId","Geolocation"
"2021","AL","Alabama","University of Alabama at Birmingham, Reproductive Endocrinology and Infertility","Deidre D. Gunn, MD","Women and Infants Center-OB/GYN, 1700 6th Ave South, Suite 9103","Birmingham","35233","(205) 934-1030","Open","Clinic Services & Profile","Pregnancies","58","151","TOP01","ST03","POINT (-86.8047 33.506)"
"2021","IL","Illinois","North Shore Fertility","Anne Borkowski, MD","5225 Old Orchard Rd, Suite 17","Skokie","60077","(847) 763-8850","Open","Clinic Services & Profile","Total infants born","48","520","TOP01","ST05","POINT (-87.7349 42.041)"
"2021","CA","California","Reproductive Health and Wellness Center","Marcus A. Rosencrantz, MD","23141 Moulton Pkwy, Suite 204","Laguna Hills","92653","(949) 516-0606","Open","Clinic Services & Profile","Donated embryo services","Yes","888","TOP01","ST10","POINT (-117.7321 33.6263)"
"2021","NY","New York","CNY Fertility Center","Robert J. Kiltz, MD","195 Intrepid Ln","Syracuse","13205","(315) 469-8700","Open","Clinic Services & Profile","Total infants born","1892","377","TOP01","ST05","POINT (-76.1264 43.0023)"
"2021","CA","California","Life IVF Center","Frank D. Yelian, MD, PHD","3500 Barranca Pkwy, Suite 300","Irvine","92606","(949) 788-1133","Open","Clinic Services & Profile","Total cycles","3291","7","TOP01","ST01","POINT (-117.815 33.6863)"
"2021","WA","Washington","Pacific Northwest Fertility and IVF Specialists","Lorna A. Marshall, MD","1101 Madison St, Suite 1050","Seattle","98104","(206) 515-0000","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","128","TOP01","ST11","POINT (-122.324 47.6092)"
"2021","LA","Louisiana","ArkLaTex Fertility and Reproductive Medicine","David T. Vandermolen, MD","2401 Greenwood Rd, Suite A","Shreveport","71103","(318) 841-5800","Open","Clinic Services & Profile","Fertility preservation cycles","0","129","TOP01","ST02","POINT (-93.7765 32.4845)"
"2021","IA","Iowa","University of Iowa Hospitals and Clinics, Center for Advanced Reproductive Care","Rachel B. Mejia, MD","Department of Obstetrics and Gynecology, 1360 N. Dodge St, Suite 2000","Iowa City","52245","(319) 356-8483","Open","Clinic Services & Profile","Gestational carrier services","Yes","255","TOP01","ST13","POINT (-91.5162 41.6778)"
"2021","FL","Florida","F.I.R.S.T., Florida Institute for Reproductive Sciences and Technologies","Minna R. Selub, MD","2300 N. Commerce Pkwy, Suite 319","Weston","33326","(954) 217-3456","Open","Clinic Services & Profile","Donor egg services","Yes","216","TOP01","ST09","POINT (-80.3674 26.092)"
"2021","VA","Virginia","Shady Grove Fertility-Richmond","Erika B. Johnston-MacAnanny, MD","9030 Stony Point Pkwy, Suite 450","Richmond","23235","(804) 379-9000","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","105","TOP01","ST11","POINT (-77.5688 37.5534)"
"2021","GA","Georgia","Atlanta Center for Reproductive Medicine","Kathryn C. Calhoun, MD","5909 Peachtree Dunwoody Rd, Suite 600","Atlanta","30328","(770) 928-2276","Open","Clinic Services & Profile","SART member","Yes","94","TOP01","ST14","POINT (-84.3495 33.9171)"
"2021","OH","Ohio","Ohio Reproductive Medicine","Grant E. Schmidt, MD, PHD","535 Reach Blvd, Suite 200","Columbus","43215","(614) 451-2280","Open","Clinic Services & Profile","Verified lab accreditation","Yes","136","TOP01","ST15","POINT (-83.0381 40.0585)"
"2021","NY","New York","Weill Cornell Medicine, Center for Reproductive Medicine","Zev Rosenwaks, MD","1305 York Ave, 6th Floor","New York","10021","(646) 962-2764","Open","Clinic Services & Profile","Fertility preservation cycles","887","437","TOP01","ST02","POINT (-73.9552 40.7655)"
"2021","CA","California","Reproductive Medicine Associates of Northern California","Scott Morin, MD","150 Spear St, Suite 500","San Francisco","94105","(415) 603-6999","Open","Clinic Services & Profile","Donated embryo services","Yes","820","TOP01","ST10","POINT (-122.394 37.7918)"
"2021","KY","Kentucky","The Lexington Fertility Center","George M. Veloudis, DO","170 N. Eagle Creek Dr, Suite 101","Lexington","40509","(859) 277-5736","Open","Clinic Services & Profile","Donor egg services","No","102","TOP01","ST09","POINT (-84.439 38.0008)"
"2021","VT","Vermont","University of Vermont Medical Center, Vermont Center for Reproductive Medicine","Elizabeth McGee, MD","111 Colchester Ave, Main Campus, Main Pavilion, Level 4","Burlington","05401","(802) 847-1248","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","613","TOP01","ST11","POINT (-73.1941 44.4797)"
"2021","NY","New York","The New York Fertility Center","Tony Tsai, MD","42-31 Colden St, Suite 202","Flushing","11355","(718) 261-9068","Open","Clinic Services & Profile","Total infants born","52","113","TOP01","ST05","POINT (-73.8262 40.7539)"
"2021","IL","Illinois","Midwest Fertility Center","Amos E. Madanes, MD","4333 Main St","Downers Grove","60515","(630) 810-0212","Open","Clinic Services & Profile","Deliveries","25","391","TOP01","ST04","POINT (-88.0108 41.8082)"
"2021","NA","National","National","None","None","None","None","None","Open","Clinic Services & Profile","Embryo cryopreservation services","100%","9,999","TOP01","ST11",
"2021","CA","California","OC Fertility","Sharon E. Moayeri, MD","1401 Avocado Ave, Suite 403","Newport Beach","92660","(949) 706-2229","Open","Clinic Services & Profile","Verified lab accreditation","Yes","317","TOP01","ST15","POINT (-117.871 33.6125)"
"2021","OH","Ohio","Ohio Reproductive Medicine","Grant E. Schmidt, MD, PHD","535 Reach Blvd, Suite 200","Columbus","43215","(614) 451-2280","Open","Clinic Services & Profile","Donor egg services","Yes","136","TOP01","ST09","POINT (-83.0381 40.0585)"
"2021","TX","Texas","Inovi Fertility & Genetics Institute","Stephan Krotz, MD","3773 Richmond Ave, Suite 400","Houston","77046","(713) 401-9000","Open","Clinic Services & Profile","Deliveries","12","841","TOP01","ST04","POINT (-95.4372 29.7325)"
"2021","OH","Ohio","Institute for Reproductive Health","Michael D. Scheiber, MD","3805 Edwards Rd, Suite 450","Cincinnati","45209","(513) 924-5546","Open","Clinic Services & Profile","Verified lab accreditation","Yes","143","TOP01","ST15","POINT (-84.444 39.1484)"
"2021","NY","New York","Strong Fertility Center","Erin M. Masaba, MD","500 Red Creek Dr, Suite 220","Rochester","14623","(585) 487-3378","Open","Clinic Services & Profile","Pregnancies","205","357","TOP01","ST03","POINT (-77.6303 43.0645)"
"2021","IL","Illinois","Fertility Centers of Illinois-River North IVF","Jennifer E. Hirshfeld-Cytron, MD","900 N. Kingsbury St, River Walk 6","Chicago","60610","(312) 222-8230","Open","Clinic Services & Profile","Donated embryo services","No","275","TOP01","ST10","POINT (-87.6444 41.899)"
"2021","MN","Minnesota","Reproductive Medicine & Infertility Associates","Jacques P. Stassart, MD","Woodbury Medical Arts Building, 2101 Woodwinds Dr, Suite 100","Woodbury","55125","(651) 222-6050","Open","Clinic Services & Profile","Total infants born","426","82","TOP01","ST05","POINT (-92.9798 44.9176)"
"2021","NY","New York","Boston IVF, The Albany Center","Sonia Elguero, MD","399 Albany Shaker Rd","Loudonville","12211","(518) 434-9759","Open","Clinic Services & Profile","SART member","Yes","507","TOP01","ST14","POINT (-73.7675 42.6974)"
"2021","VA","Virginia","Dominion Fertility and Endocrinology","Michael DiMattina, MD","4040 N. Fairfax Dr, Suite 600","Arlington","22203","(703) 920-3890","Open","Clinic Services & Profile","SART member","Yes","327","TOP01","ST14","POINT (-77.1089 38.882)"
"2021","CA","California","Los Angeles Reproductive Center (LARC)","Nurit Winkler, MD","16055 Ventura Blvd, Suite 1127","Encino","91436","(818) 946-8051","Open","Clinic Services & Profile","Gestational carrier services","Yes","710","TOP01","ST13","POINT (-118.483 34.1568)"
"2021","AZ","Arizona","Arizona Reproductive Medicine Specialists, LLC","Drew V. Moffitt, MD","1701 E. Thomas Rd, Bldg 1, Suite 101","Phoenix","85016","(602) 343-2767","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","454","TOP01","ST12","POINT (-112.045 33.4799)"
"2021","MO","Missouri","Fertility and Reproductive Medicine Center, at Washington University School of Medicine and Barnes-Jewish Hospital","Kenan R. Omurtag, MD","4444 Forest Park Ave, Suite 3100","St. Louis","63108","(314) 286-2400","Open","Clinic Services & Profile","Verified lab accreditation","Yes","389","TOP01","ST15","POINT (-90.257 38.6372)"
"2021","CA","California","Reproductive Partners Fertility Center-San Diego","V. Gabriel Garzo, MD","9850 Genesee Ave, Suite 800","La Jolla","92037","(858) 552-9177","Open","Clinic Services & Profile","Gestational carrier services","Yes","339","TOP01","ST13","POINT (-117.226 32.8833)"
"2021","CT","Connecticut","Greenwich Fertility and IVF Center, PC","Barry R. Witt, MD","55 Holly Hill Ln, Suite 270","Greenwich","06830","(203) 863-2990","Open","Clinic Services & Profile","Donated embryo services","No","313","TOP01","ST10","POINT (-73.6467 41.0163)"
"2021","NY","New York","Generation Next Fertility, PLLC","Janelle Luk, MD","115 E. 57th St, 11th Floor","New York","10022","(212) 641-0906","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","802","TOP01","ST11","POINT (-73.9699 40.7615)"
"2021","PA","Pennsylvania","Sincera Reproductive Medicine","Stephen Somkuti, MD, PHD","467 Pennsylvania Ave, Suite 202B","Fort Washington","19034","(215) 887-2010","Reorganized","Clinic Services & Profile","SART member","Yes","208","TOP01","ST14","POINT (-75.2079 40.1353)"
"2021","FL","Florida","Reproductive Medicine Associates of Florida, LLC","George Patounakis, MD, PHD","400 Colonial Center Pkwy, Suite 150","Lake Mary","32746","(407) 804-9670","Open","Clinic Services & Profile","Gestational carrier services","Yes","815","TOP01","ST13","POINT (-81.3532 28.7911)"
"2021","CA","California","CARE Fertility","Rodolfo Quintero, MD","1500 E. Chevy Chase Dr, Suite 450","Glendale","91206","(818) 230-7778","Open","Clinic Services & Profile","Pregnancies","106","244","TOP01","ST03","POINT (-118.232 34.1517)"
"2021","NC","North Carolina","Atlantic Reproductive Medicine Specialists, PA","Susannah D. Copland, MD","10208 Cerny St, Suite 306","Raleigh","27617","(919) 248-8777","Open","Clinic Services & Profile","Pregnancies","142","155","TOP01","ST03","POINT (-78.8006 35.9016)"
"2021","AZ","Arizona","Arizona Center for Fertility Studies, (ACFS)","Shane T. Lipskind, MD","8426 E. Shea Blvd","Scottsdale","85260","(480) 860-4792","Reorganized","Clinic Services & Profile","Donated embryo services","Yes","375","TOP01","ST10","POINT (-111.898 33.5828)"
"2021","TN","Tennessee","Southeastern Center for Fertility and Reproductive Surgery, PLLC","John D. Gordon, MD","11126 Kingston Pike","Knoxville","37934","(865) 777-0088","Open","Clinic Services & Profile","Total infants born","206","436","TOP01","ST05","POINT (-84.1503 35.8858)"
"2021","CA","California","RMA of San Diego dba, Pearl Mini IVF","Anne C. Davis, MD","4510 Executive Dr, Suite 150","San Diego","92121","(858) 614-6161","Open","Clinic Services & Profile","Fertility preservation cycles","7","866","TOP01","ST02","POINT (-117.2109 32.8762)"
"2021","IN","Indiana","Indiana Fertility Institute","John C. Jarrett II, MD","10610 N. Pennsylvania St, Suite 101","Indianapolis","46280","(317) 575-6565","Open","Clinic Services & Profile","Deliveries","241","704","TOP01","ST04","POINT (-86.1562 39.9423)"
"2021","VA","Virginia","VCU Reproductive Medicine","Richard S. Lucidi, MD","9109 Stony Point Dr","Richmond","23235","(804) 327-8820","Open","Clinic Services & Profile","Donated embryo services","Yes","428","TOP01","ST10","POINT (-77.5657 37.5475)"
"2021","NY","New York","New York Reproductive Wellness","Gregory Zapantis, MD","300 S. Oyster Bay Rd","Syosset","11791","(516) 605-2626","Open","Clinic Services & Profile","SART member","Yes","204","TOP01","ST14","POINT (-73.5034 40.7963)"
"2021","TX","Texas","ReproMed Fertility Center","Anil B. Pinto, MD","3800 San Jacinto St","Dallas","75204","(214) 827-8777","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","24","TOP01","ST12","POINT (-96.785 32.7972)"
"2021","CA","California","American Fertility Medical Center Corporation","Vuk Jovanovic, MD","1370 Valley Vista Dr, Suite 135","Diamond Bar","91765","(909) 777-8888","Open","Clinic Services & Profile","Donated embryo services","Yes","839","TOP01","ST10","POINT (-117.81 34.0286)"
"2021","CA","California","Kaiser Permanente Center for Reproductive Health","Irene Moy, MD","1700 California St, Suite 400","San Francisco","94109","(628) 242-7300","Open","Clinic Services & Profile","SART member","Yes","869","TOP01","ST14","POINT (-122.4231 37.7905)"
"2021","NY","New York","Center for Human Reproduction (CHR)","Norbert Gleicher, MD","21 E. 69th St","New York","10021","(212) 994-4400","Open","Clinic Services & Profile","Donor egg services","Yes","441","TOP01","ST09","POINT (-73.9663 40.7698)"
"2021","NY","New York","Noble Fertility Center","Peter L. Chang, MD","137 E. 36th St","New York","10016","(212) 804-6666","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","617","TOP01","ST11","POINT (-73.9784 40.7478)"
"2021","WI","Wisconsin","Aurora Health Care-Aurora Fertility Services, West Allis","Katherine A. Green, MD","West Allis Memorial Hospital, 8901 W. Lincoln Ave, 2nd Floor","West Allis","53227","(414) 329-4300","Reorganized","Clinic Services & Profile","Total cycles","446","503","TOP01","ST01","POINT (-88.0234 43.0014)"
"2021","CA","California","UCSF Center for Reproductive Health","Marcelle I. Cedars, MD","499 Illinois St, 6th Floor","San Francisco","94158","(415) 353-3040","Open","Clinic Services & Profile","Donated embryo services","Yes","362","TOP01","ST10","POINT (-122.388 37.7658)"
"2021","IL","Illinois","Midwest Fertility Center","Amos E. Madanes, MD","4333 Main St","Downers Grove","60515","(630) 810-0212","Open","Clinic Services & Profile","Verified lab accreditation","Yes","391","TOP01","ST15","POINT (-88.0108 41.8082)"
"2021","CA","California","Central California IVF Program, Women's Specialty and Fertility Center","Carlos Sueldo, MD","729 N. Medical Center Dr West, Suite 205","Clovis","93611","(559) 299-7700","Open","Clinic Services & Profile","Total infants born","122","178","TOP01","ST05","POINT (-119.661 36.8418)"
"2021","NY","New York","New York Reproductive Wellness","Gregory Zapantis, MD","300 S. Oyster Bay Rd","Syosset","11791","(516) 605-2626","Open","Clinic Services & Profile","Pregnancies","96","204","TOP01","ST03","POINT (-73.5034 40.7963)"
"2021","MI","Michigan","University of Michigan Center for Reproductive Medicine","Marie Menke, MD","475 Market Pl, Bldg 1, Suite B","Ann Arbor","48108","(734) 763-4323","Open","Clinic Services & Profile","Total cycles","863","707","TOP01","ST01","POINT (-83.7419 42.2431)"
"2021","NJ","New Jersey","Reproductive Science Center of New Jersey","William Ziegler, DO","234 Industrial Way West, Suite A104","Eatontown","07724","(732) 918-2500","Open","Clinic Services & Profile","Total cycles","570","239","TOP01","ST01","POINT (-74.0561 40.2765)"
"2021","CA","California","HRC Fertility-Pasadena","John G. Wilcox, MD","55 S. Lake Ave, 9th Floor","Pasadena","91101","(626) 440-9161","Open","Clinic Services & Profile","Verified lab accreditation","Yes","477","TOP01","ST15","POINT (-118.133 34.1449)"
"2021","TX","Texas","Texas IVF","Alfred J. Rodriguez, MD","6130 W. Parker Rd, Suite 215","Plano","75093","(972) 981-7800","Open","Clinic Services & Profile","Donor egg services","Yes","48","TOP01","ST09","POINT (-96.8371 33.044)"
"2021","MO","Missouri","Fertility and Reproductive Medicine Center, at Washington University School of Medicine and Barnes-Jewish Hospital","Kenan R. Omurtag, MD","4444 Forest Park Ave, Suite 3100","St. Louis","63108","(314) 286-2400","Open","Clinic Services & Profile","Total infants born","310","389","TOP01","ST05","POINT (-90.257 38.6372)"
"2021","TX","Texas","Texas Tech University Health Sciences Center, Center for Fertility and Reproductive Surgery","Jennifer Phy, DO","808 Joliet Ave, Suite 230","Lubbock","79415","(806) 743-4256","Open","Clinic Services & Profile","SART member","Yes","519","TOP01","ST14","POINT (-101.89 33.5877)"
"2021","FL","Florida","Advanced Reproductive Specialists, Jacksonville Center for Reproductive Medicine","Michael D. Fox, MD","7051 Southpoint Pkwy, Suite 200","Jacksonville","32216","(904) 493-2229","Open","Clinic Services & Profile","Donated embryo services","No","4","TOP01","ST10","POINT (-81.5907 30.2577)"
